mass,lifetime,type,Z,mass_final,remnant_mass,Ce,Kr,He,Cd,Na,Zr,Os,Ar,Ge,In,Rh,Mn,Pb,Dy,Si,Fe,Hf,N,I,Nb,S,Rb,Br,Xe,Tm,Cs,O,Nd,Ho,W,Ga,V,H,Te,La,Cu,Sb,Cl,Lu,Ti,B,Sm,Th,Ni,Ta,Mo,Au,Al,Pd,Ag,C,Se,Eu,Ne,Pt,Li,Hg,U,Bi,Yb,Co,Sr,Zn,Sn,Be,K,Cr,As,Ru,F,Tl,Ca,P,Pr,Y,Sc,Gd,Er,Ba,Mg,Tb,Re,Ir
30.0,,cc,0.009892250062533043,30.0,1.94543,4.207845816207484e-09,1.756492232816258e-06,0.31654412707091933,3.837351276458702e-09,0.0002645216091353388,7.87043323066438e-08,1.6844763616052572e-09,0.0005557545740319669,6.4943126913012754e-06,2.9545275511262516e-10,5.442607033363905e-10,4.439668831138741e-05,2.0361192490207478e-08,9.856133171886079e-10,0.007311026331895303,0.00796579844210765,5.679249405711797e-10,0.0018475845468314076,1.7727022727491458e-09,4.931995036815749e-09,0.0035585878343528353,4.97008865222315e-07,6.392951308824195e-07,1.1102959339601355e-08,1.0088873221011766e-10,7.295959267955274e-10,0.19613671425724932,2.1814852268275722e-09,2.0283076874819328e-10,4.3703407323655293e-10,2.9872744440567082e-06,1.4578243758503517e-06,0.40615130846838854,8.787057545348225e-09,1.7143863905238967e-09,2.2477835161971828e-05,6.208920685649433e-10,1.4614624284029305e-05,9.608566447462926e-11,1.2770396766017086e-05,3.600771995436037e-08,6.152687423118587e-10,0.0,0.0004905327010893412,5.705569181776802e-11,6.492586412837553e-09,5.573245285883904e-10,0.0011843524958678746,2.8264952911415146e-09,7.256749969791018e-10,0.01183357527846622,2.7575800662779716e-06,1.883988954384259e-10,0.03098546750137322,3.299467566246783e-09,8.007526969759294e-09,1.9442839437567574e-09,0.0,6.15008535151314e-10,7.462750204333911e-10,2.826052938968589e-05,4.457898666776928e-07,2.5308586087756827e-05,9.122768126547653e-09,1.9091613238057114e-12,8.145362769773338e-06,0.0001069036702398219,4.2063378622449036e-07,3.7597553624953085e-09,2.017368293294105e-06,6.849418829089165e-10,0.00039381459826331333,0.00010449028447058715,4.5611820106314233e-10,5.5570981840035336e-08,2.473169255490282e-07,8.210127476557296e-10,6.675969904368522e-10,1.7459123771991513e-08,0.0143877093821078,1.3746494777856157e-10,1.3728387211067573e-10,1.6043731912483424e-09
30.0,,cc,0.0062947699060105534,30.0,2.10789,2.6979832289489756e-09,1.5844874625835048e-06,0.31629379989538264,2.99517964040727e-09,0.00011367766726862903,8.802062303640706e-08,1.0656920899853042e-09,0.0005220367788596848,3.862346735331246e-06,1.9208955507489398e-10,3.5540050573441743e-10,3.7737553738315246e-05,1.635984154658791e-08,6.307458740124001e-10,0.008309758566132143,0.009133615707094228,3.6413630951548666e-10,0.001252002053627352,1.1301009496950931e-09,3.6086907731254467e-09,0.003369814674113934,4.471049339759524e-07,3.856140679209999e-07,7.2105060176515865e-09,6.617534492729305e-11,4.5821918815034077e-10,0.20416622941756649,1.3082696145971028e-09,1.2899310952093621e-10,2.688137613109944e-10,1.5936908322819608e-06,1.2119592960159703e-06,0.40631563163927004,5.7646818042808526e-09,1.0223584734177515e-09,8.028772294387195e-06,4.165109774771432e-10,1.1172550230154693e-05,6.233225453362976e-11,1.378864166246297e-05,3.470245815035149e-08,3.8202753395135755e-10,0.0,0.00046634055293773047,3.63563459343879e-11,5.061642880370112e-09,3.7282944890149936e-10,0.0011977724166439899,2.1893194885578756e-09,4.752978530487655e-10,0.01044392044918796,2.0014917480248e-06,1.234420773473215e-10,0.021940730478977745,2.1139491884981097e-09,6.612129365616299e-09,1.3173876053120402e-09,0.0,4.2377217069630086e-10,4.813424298125886e-10,1.7792845360211186e-05,5.756233286043975e-07,1.5784371279189708e-05,6.788183611781253e-09,1.1429397058881527e-12,5.5312613495357655e-06,0.00010604171932492736,2.0336396206669197e-07,3.071099676575204e-09,1.3216425720391895e-06,3.902548068252993e-10,0.00039560767170357495,0.00013825666111312484,2.8390143305759226e-10,6.015894817566689e-08,1.4959714413861126e-07,5.18889424285219e-10,4.302277561647362e-10,1.046642939526626e-08,0.015710381896529162,8.950201329336505e-11,8.621075996043327e-11,1.026906892307538e-09
30.0,,cc,0.004163189861658025,30.0,2.10789,1.5206374849374967e-09,7.146517599421486e-07,0.3280821369914288,1.7530945131078286e-09,7.206482406673428e-05,4.477548668781243e-08,6.787684402506658e-10,0.000518364661189132,1.789307370435582e-06,1.1806173860636574e-10,2.211041043506569e-10,3.3319601851563043e-05,1.353689627640218e-08,3.969263207408834e-10,0.008191643443253308,0.00900641292465862,2.0601187934509078e-10,0.0009298214082763906,7.356704100191774e-10,1.5230113462194148e-09,0.0033346642100579695,1.873357734499111e-07,1.654769036835148e-07,4.568953083864936e-09,4.19236837944494e-11,2.95580004524577e-10,0.19432054989027364,7.61524316374774e-10,8.277717246920367e-11,1.496180819593785e-10,7.411995722087716e-07,1.0503834596952327e-06,0.41055697363544746,3.6341300819479062e-09,5.746540867650386e-10,4.370938591594541e-06,2.565750672860533e-10,9.816033996710898e-06,3.9903212772357484e-11,1.3415036008390903e-05,3.094144021373786e-08,2.3157746043594408e-10,0.0,0.00040455411942660484,2.164401187289165e-11,2.8370549951222766e-09,2.4894387696018697e-10,0.000992692915666832,1.2958667522822765e-09,3.0036953102508207e-10,0.00945188101581415,9.337952919302269e-07,8.044676433586416e-11,0.01851634605628617,1.373883331164261e-09,6.542128447794018e-09,8.353961030556669e-10,0.0,2.9416419195249123e-10,2.909007959598611e-10,1.4021707213975565e-05,3.1221827749854715e-07,9.98865019534198e-06,3.938176638483069e-09,7.035717269148875e-13,4.5009061702395415e-06,0.0001042961687014715,9.071203290106054e-08,1.835077948566817e-09,1.0254763802379956e-06,2.2634931527231178e-10,0.00039723597279660815,0.00012114501197650519,1.6744484372103796e-10,3.17394775798604e-08,8.328986225853835e-08,3.247847545416965e-10,2.6897393563986376e-10,5.88780873874368e-09,0.01490274489810918,5.6694886116539774e-11,5.484934628466617e-11,6.737378419918752e-10
30.0,,cc,0.002787986920611889,30.0,2.8044,8.96753004162438e-10,3.5057130087219994e-07,0.32469393026813165,1.0181042889290916e-09,5.300820720998985e-05,2.1802551883392904e-08,4.2583953286561066e-10,0.0005223577091147098,9.792308314580301e-07,7.252456279692304e-11,1.3745311741605263e-10,2.8355285413816942e-05,1.1919725985085823e-08,2.4643964832546443e-10,0.008261988336348527,0.009960002426863169,1.1918527261762933e-10,0.0005958018208827899,4.692413478650959e-10,6.324920207680655e-10,0.00316139161960023,7.919328862021797e-08,7.719781876480019e-08,2.8624926826398386e-09,2.6744730765270854e-11,1.886261012810896e-10,0.20180175513686038,4.6005339098971895e-10,5.25202606303961e-11,8.283538513583081e-11,4.1523481739693186e-07,7.904013149185897e-07,0.40797777012538794,2.253617423406728e-09,3.4026774919472273e-10,3.0920406242186236e-06,1.567161599670535e-10,1.0211850446395741e-05,2.549626042448043e-11,1.299228478136169e-05,3.213670112076954e-08,1.4056854785332922e-10,0.0,0.00039556651443615874,1.30492116371766e-11,1.5739443145214669e-09,1.6488181911779848e-10,0.000857723308182206,7.445022356557678e-10,1.8674050214005205e-10,0.009872855719307537,4.915999647001721e-07,5.123828854667667e-11,0.01657336414714145,8.729792576740355e-10,5.701241759696422e-09,5.609021679977644e-10,0.0,2.1005861242259778e-10,1.776717924958449e-10,1.1169380340937506e-05,1.616052008413126e-07,7.96618861139302e-06,2.249230268867023e-09,4.585337333980497e-13,4.183496374413508e-06,0.00010192280957213668,5.082660430363736e-08,1.0760420435658711e-09,8.476738884231274e-07,1.4641191957522542e-10,0.00043077195751334773,0.00011369670093691626,9.915170101045759e-11,1.590874994484402e-08,5.2422450690552884e-08,2.0138125579137803e-10,1.68214946535469e-10,3.5055151200929568e-09,0.014542957316624748,3.5317367515333366e-11,3.466016561502597e-11,4.31676447660651e-10
30.0,,cc,0.0018743755348960272,30.0,2.76592,4.856655337723911e-10,1.2250360430754407e-07,0.3294381723561068,5.224173535511388e-10,3.807031484081709e-05,8.223166341583781e-09,2.7287797127716454e-10,0.0005200436850446206,4.2367272916874747e-07,4.3433290201100976e-11,8.560120261084642e-11,2.7187589960813806e-05,1.0824672616075154e-08,1.547616119215336e-10,0.008006266780445677,0.009753709176149884,6.501471685476433e-11,0.00042945827433862286,3.060881806912516e-10,2.4263606481291087e-10,0.0030845332078777766,2.3795332906417255e-08,2.904724521628783e-08,1.805439618301775e-09,1.7014968010668985e-11,1.2160241873417425e-10,0.19305369193598612,2.655707848401709e-10,3.393637677498194e-11,4.489727576624582e-11,1.9541508286676107e-07,7.417193824795991e-07,0.41614037350911065,1.4137333297104216e-09,1.9259206846715587e-10,2.3785896200642725e-06,9.322767649944482e-11,8.703855610323537e-06,1.568779631990506e-11,1.2737816368314995e-05,2.9798259386768343e-08,8.634897892640399e-11,0.0,0.00035857152508915306,7.627825871114427e-12,7.940558300482337e-10,1.1227219718822886e-10,0.0007136866749308219,4.019917691363174e-10,1.1672066763408198e-10,0.00938833626838138,1.937709223149818e-07,3.316991064137287e-11,0.014671240409075689,5.687009695205419e-10,5.372331284919484e-09,3.8550510977422413e-10,0.0,1.5503002120872084e-10,1.0511495156069163e-10,9.091880467414356e-06,5.721581232044556e-08,7.0317167681081955e-06,1.169454055360049e-09,3.0266563070975777e-13,3.35378463307738e-06,0.00010590624798047154,2.2359301287210733e-08,5.664395492706198e-10,6.936676399569951e-07,9.989329545921875e-11,0.00044034324759822984,9.302168459518369e-05,5.799351400891824e-11,5.800306087079131e-09,3.073546086374132e-08,1.2664552465146612e-10,1.0425119923272607e-10,1.991797079247766e-09,0.013690720964321175,2.2693845358462632e-11,2.2106860228067187e-11,2.8370850052581176e-10
30.0,,cc,0.0007006202959780097,30.0,2.8044,1.0422756254688259e-10,7.676637985556487e-09,0.3315193869596552,1.168169483298769e-10,2.374134051096501e-05,1.060651759843504e-09,8.829286355145685e-11,0.0005196649960692171,4.0524746650193415e-08,1.2734868875847566e-11,2.677870684963744e-11,2.199425642383327e-05,9.624380414478813e-09,4.764559561105474e-11,0.007984061024577506,0.01010747744488079,1.7190346967891867e-11,0.0001678049390342555,1.0191464795775787e-10,3.7188368706702555e-11,0.003053220924377473,1.1302743826207182e-09,2.0700958978658315e-09,5.929066062157113e-10,5.391533924605451e-12,4.166409272088132e-11,0.19712125302769565,6.779806292194324e-11,1.1149119710541411e-11,1.166451190633779e-11,2.4385194663842682e-08,6.045409147067908e-07,0.410676733644266,4.570103068143376e-10,5.021769698039389e-11,1.6558583006074514e-06,2.8182389798349736e-11,6.122008707290887e-06,4.913750753798409e-12,1.3210512840312404e-05,2.7886827317654327e-08,2.8207187927458856e-11,0.0,0.0003489525390136641,2.300194443218756e-12,1.7081252114312606e-10,4.7883481151362724e-11,0.0005551817205724456,9.845787553869009e-11,3.6327089676271157e-11,0.009134566356322349,1.4251859859683183e-08,1.0807115856976861e-11,0.014099567319713485,1.8756850189001164e-10,3.8698911401109e-09,2.2100200032358174e-10,0.0,9.061245201429643e-11,2.995829472414655e-11,7.3058141758225595e-06,4.266476562385092e-09,8.000537991439792e-06,2.812461170189296e-10,1.2596559737604615e-13,2.5127233817235136e-06,0.00010314553126241011,1.9111510685552074e-09,1.3421799482269189e-10,6.262777802291547e-07,5.164703113738987e-11,0.00044615847014818204,6.191516274691494e-05,1.5064128020709235e-11,6.267043198164409e-10,1.1854380855726662e-08,3.906659478003795e-11,3.1900471767491804e-11,5.514544043889453e-10,0.014015866904940506,7.301659091911926e-12,7.184048154848579e-12,9.491638353263029e-11
30.0,,cc,0.0002640369638765966,30.0,2.88804,2.019747299715697e-11,1.3143296537764148e-09,0.3316437733752927,3.5784026680476075e-11,1.6581722605079088e-05,1.885643088880332e-10,3.054892748440172e-11,0.000568700981371321,4.724532272841949e-09,4.216376462638629e-12,8.81537151869507e-12,2.010614503709802e-05,9.213195947471152e-09,1.5521959570610168e-11,0.008246342204694902,0.010381863550624888,7.561773475617403e-12,6.740560254588749e-05,3.432311791548822e-11,7.713459299880938e-12,0.003296479552588599,2.004587643239367e-10,2.3599953673581697e-10,1.9615754449327898e-10,1.8311623357367007e-12,1.4239177101176012e-11,0.1986832641568518,1.93725204669821e-11,3.733038850750739e-12,4.726965516325636e-12,5.009611994116251e-09,5.894922089734568e-07,0.4097195546711119,1.5426864675220825e-10,1.1642415745670911e-11,1.673635546821403e-06,9.550877177452313e-12,5.01462085367491e-06,1.7885730135335105e-12,1.5024415531005503e-05,2.6945084826032494e-08,1.1738072422650372e-11,0.0,0.0003615863867459232,9.69488188976378e-13,4.6251359178753586e-11,2.636991202406613e-11,0.00045404316028793196,2.90847102164506e-11,1.1843407853950804e-11,0.0091233128921701,1.540648481334437e-09,3.593462073564582e-12,0.013053522651995652,6.40148731408574e-11,3.5828842713695366e-09,1.8638518941456095e-10,0.0,6.201543525440434e-11,1.0836130622795255e-11,5.941289379299763e-06,7.616691342123549e-10,1.1425732446492246e-05,9.402284305524205e-11,7.418239035466267e-14,2.0958293092790044e-06,0.00011059872561777163,1.501484953503915e-10,4.004333143011423e-11,5.73071810374462e-07,3.596519764709006e-11,0.0004928556114477866,4.7389048965843854e-05,3.9589907922555214e-12,9.93690607392457e-11,7.475667565163125e-09,1.2670017291261863e-11,1.0780500930216776e-11,1.5353549134772994e-10,0.013671558603656837,2.40351859474564e-12,2.5296289903053853e-12,3.238260900355415e-11
30.0,,cc,0.00010009901622281853,30.0,2.78568,5.41532803318253e-12,4.182601292260839e-10,0.33670433874519,1.388131028076395e-11,1.3011752636112163e-05,5.1571360225057976e-11,1.09320655449043e-11,0.0005610663878173697,2.334816743537961e-09,1.4617760061614622e-12,3.009647126953751e-12,1.9026784428198098e-05,9.098772264013945e-09,5.533666136063662e-12,0.00823884851798612,0.010298896718712794,4.79280026103904e-12,3.001897530417809e-05,1.1594447335079472e-11,1.9857854247322733e-12,0.0032196687309438555,6.164416380787762e-11,6.898482122647193e-11,6.843014339509494e-11,7.043460942621385e-13,5.208912072761693e-12,0.19749315978591417,7.255132591958939e-12,1.3227043703462e-12,2.295665296799626e-12,3.6224388483710045e-09,5.638029225055045e-07,0.4080645844101929,5.1961498211235846e-11,2.571283610981277e-12,1.703243733446215e-06,3.0099851842706342e-12,4.483007475476146e-06,7.180686124069976e-13,1.4705349004127238e-05,2.4591254530702954e-08,6.3314990049356365e-12,0.0,0.0003547770428105498,3.990481481808107e-13,1.552192007737103e-11,1.979325590350962e-11,0.00041579947615814027,1.0355467268702655e-11,4.079969663030346e-12,0.008693816953721425,4.4208240367571186e-10,1.2273611833769865e-12,0.011504882043718159,2.2469180931215625e-11,3.829732285098434e-09,1.6637244289036068e-10,0.0,4.9092904029937177e-11,4.73247466774845e-12,5.7060400553826075e-06,1.55719705654964e-10,1.169530806685598e-05,3.1404486682011534e-11,4.8815476557929796e-14,1.8894179387910482e-06,0.00010794193259284082,3.0849236725371055e-11,1.4123906090617e-11,5.14232947947992e-07,3.0472633525291096e-11,0.0004928381686516001,4.151454087406924e-05,1.2720325181742553e-12,1.552590694898862e-11,6.418348869271765e-09,4.357829392760869e-12,3.9843082612389355e-12,4.0899341596630005e-11,0.013702887413685147,8.295228394462915e-13,8.855069683901712e-13,1.116809091684084e-11
30.0,,cc,3.8125610429710555e-05,30.0,2.21765,2.167504476763125e-12,1.4015740209161573e-10,0.3339393736311003,6.396265254739069e-12,1.4623492973056635e-05,2.2763189578995296e-11,3.4719714854934883e-12,0.0005944416012425874,1.7532699357685725e-09,5.496867615590473e-13,1.039058970893391e-12,2.2961952462624652e-05,9.076870747075032e-09,2.0094374665929984e-12,0.008004931188326401,0.00978403829816412,2.8851447051815267e-12,1.507640642350269e-05,3.9709383835420695e-12,5.89323797302964e-13,0.0033944621006646303,2.1197990810712553e-11,2.2914116336451015e-11,2.5287963401224157e-11,2.7181105989954054e-13,1.9992549226397334e-12,0.19914488222950905,3.605265933227391e-12,4.724582333747866e-13,7.503310555082633e-13,3.1716585530021757e-09,7.490216587149755e-07,0.4073449570745096,1.795154873507821e-11,7.662208884417624e-13,2.1616889859929057e-06,9.737585193477154e-13,3.902610830257339e-06,2.595921511319237e-13,1.4446095334987861e-05,2.3064672210954075e-08,4.700677156540033e-12,0.0,0.0003033708048217663,1.3998360829807412e-13,6.1174090744663435e-12,1.7501507251906335e-11,0.0004097241594033622,4.0436262591177494e-12,1.4334892476698334e-12,0.008313935192667286,1.5378072769222188e-10,4.1606199619542623e-13,0.013490361488498994,7.657557837979868e-12,4.2342860929690974e-09,1.5525149564381703e-10,0.0,4.668395582087188e-11,2.351397919902384e-12,5.3279510192622295e-06,3.424860387980139e-11,1.1208659041513767e-05,1.053498264185715e-11,4.393220875843836e-14,1.5472326998975967e-06,0.00013004438569811408,9.606278806508448e-12,5.5264425075632555e-12,5.968465590563793e-07,2.4631681625204492e-11,0.0005218698950591521,3.825522319026288e-05,4.905920485488089e-13,3.336863152325127e-12,6.101391710924381e-09,1.4882575232116793e-12,1.5966853055986983e-12,1.1105642971166947e-11,0.01449225569471265,2.8319490611845287e-13,2.875426304830225e-13,3.836151369484583e-12
30.0,,cc,5.59474797847092e-06,30.0,2.11904,2.218930051189055e-12,9.446856672080157e-10,0.32962584620472185,4.376758440168488e-11,1.7158376182168763e-05,2.4887450073455146e-10,5.622678092863374e-13,0.0005518634819023448,1.6496524868584153e-09,4.719742433546047e-12,3.1592491793682857e-12,2.2073845376916717e-05,9.073977366633e-09,4.937306211837755e-13,0.0074473780673262316,0.009108576517774136,1.6740990984528507e-12,9.097570528417959e-06,3.881537794968322e-12,1.3201231234505553e-11,0.0032917078461681373,2.2283486651822604e-10,3.509735676246441e-11,6.995276633229272e-11,7.230202977228904e-14,5.313016481498485e-12,0.1970674474465728,2.5098612099439904e-12,1.0771652052153153e-13,3.994360308970709e-13,2.9802793734505552e-09,7.136378166318518e-07,0.4127870826179945,4.284928316672022e-11,1.4950591550649618e-12,2.156815618974382e-06,7.686521554494536e-12,3.52260108690662e-06,6.302868696056376e-14,1.3669487038609859e-05,2.2742054541880907e-08,3.5067273651983286e-12,4.9127791869433475e-20,0.0003023737029679035,7.913684464236524e-14,3.5674198449407755e-11,1.577603497153613e-11,0.00040209160660178127,2.560180137269305e-11,4.134932943485446e-12,0.008147998702340235,2.1381544968322468e-10,7.484821182627858e-14,0.015601895002898034,1.3523433913322926e-12,7.510157962423102e-09,1.1905584384468826e-10,2.7449628707189417e-20,9.035843815994858e-11,9.24397868653016e-13,5.617668832063171e-06,2.5162372888164543e-10,1.1406240404634561e-05,1.1298715589420162e-10,5.106674949499586e-14,1.5544228211654115e-06,0.00011605078340200622,1.2534181032503901e-11,2.4604678605040852e-11,8.212414493618584e-07,1.9474903303186117e-11,0.0004636065365564529,3.496468557754109e-05,4.048856280415021e-13,7.297919440363603e-11,6.2545909466532e-09,3.1893272541548064e-13,4.835891590533468e-13,5.794069572927187e-11,0.0149626368675971,5.465629590946653e-14,8.062258257965293e-14,5.95128718666789e-13
30.0,,cc,0.0,30.0,2.11904,2.218930051189055e-12,9.446856672080157e-10,0.32962584620472185,4.376758440168488e-11,1.7158376182168763e-05,2.4887450073455146e-10,5.622678092863374e-13,0.0005518634819023448,1.6496524868584153e-09,4.719742433546047e-12,3.1592491793682857e-12,2.2073845376916717e-05,9.073977366633e-09,4.937306211837755e-13,0.0074473780673262316,0.009108576517774136,1.6740990984528507e-12,9.097570528417959e-06,3.881537794968322e-12,1.3201231234505553e-11,0.0032917078461681373,2.2283486651822604e-10,3.509735676246441e-11,6.995276633229272e-11,7.230202977228904e-14,5.313016481498485e-12,0.1970674474465728,2.5098612099439904e-12,1.0771652052153153e-13,3.994360308970709e-13,2.9802793734505552e-09,7.136378166318518e-07,0.4127870826179945,4.284928316672022e-11,1.4950591550649618e-12,2.156815618974382e-06,7.686521554494536e-12,3.52260108690662e-06,6.302868696056376e-14,1.3669487038609859e-05,2.2742054541880907e-08,3.5067273651983286e-12,4.9127791869433475e-20,0.0003023737029679035,7.913684464236524e-14,3.5674198449407755e-11,1.577603497153613e-11,0.00040209160660178127,2.560180137269305e-11,4.134932943485446e-12,0.008147998702340235,2.1381544968322468e-10,7.484821182627858e-14,0.015601895002898034,1.3523433913322926e-12,7.510157962423102e-09,1.1905584384468826e-10,2.7449628707189417e-20,9.035843815994858e-11,9.24397868653016e-13,5.617668832063171e-06,2.5162372888164543e-10,1.1406240404634561e-05,1.1298715589420162e-10,5.106674949499586e-14,1.5544228211654115e-06,0.00011605078340200622,1.2534181032503901e-11,2.4604678605040852e-11,8.212414493618584e-07,1.9474903303186117e-11,0.0004636065365564529,3.496468557754109e-05,4.048856280415021e-13,7.297919440363603e-11,6.2545909466532e-09,3.1893272541548064e-13,4.835891590533468e-13,5.794069572927187e-11,0.0149626368675971,5.465629590946653e-14,8.062258257965293e-14,5.95128718666789e-13
